"source_listing_id","url","marketing_url_type_id"
"276565","wlS7PbeeYyw","1"
"276583","TKtC8agcWiY","1"
"276592","0ZVKVs0pvEM","1"
"276597","xtL-3cWgMFU","1"
"276603","QqF1mjvRkYQ","1"
"276611","E2X9kft0Uus","1"
"276618","watch?v=O-rx5gUf3h4","1"
"276628","watch?v=Vdg5SkxdzBU","1"
"276634","Ea0ROx4_eBs","1"
"276638","v9OZqsHdvUI","1"
"276654","CeaYG65Phs4","1"
"276657","o3njlGjkQsc","1"
"276674","3EFSJHfjFHY","1"
"276676","D97_bzOXYAI","1"
"276720","EcjxEH0n04A","1"
"","ix_zz0-3AfQ","1"
"276735","TY4xAvTYeFY?si=g5ELilAjOva_tyem","1"
"276740","4G_Dhz-Iqpk","1"
"276748","oXvLrvXM_t0","1"
"276751","_cqsjs6_G6Y","1"
"276768","9Bpy0MIkuII","1"
"276777","MGYnoNQwvlQ","1"
"276785","BkOank7BN_g","1"
"276799","EXVNl-_oHDM","1"
"276802","wM8JjO4vVZU","1"
"276842","/mk8HZK5CU14?si=Ae_BPMUnzD_2fZqB","1"
"276851","IMiXVrIc9J0","1"
"276879","6H9KXB_ISwg","1"
"276907","xSa8HJPIeU0","1"
"276908","bvGlA45DQ9w","1"
"276910","https://youtu.be/fIus5KL8kMY","1"
"276913","GlxuNFJVuZA","1"
"276927","S0POcbgJlX4","1"
"276941","D7Hbgsw_9dc","1"
"276962","wX1GNw6a9kw","1"
"276964","nQ_bJ9DrB90","1"
"276967","nw8XK8-s0K0","1"
"","N-rEV5dwgYc","1"
"276984","o38RSih9Jns","1"
"276989","j5YT8wcVRlU","1"
"276990","yCCJYIngAog","1"
"276999","n8wGiqYnWQA","1"
"277002","/nAHG5BBMpSU","1"
"277010","ALPISXQXEo4","1"
"277016","watch?v=oCo2nGbrd1A","1"
"","AmymAgq0g8M","1"
"277074","QHIxIHbBjK0","1"
"277080","lg2W74SpU9E","1"
"277104","fQoBvG7X3QI","1"
"277109","N79WaKL6o5Q","1"
"277155","Wehpnkuei4M","1"
"277159","c-a20MEEaj8","1"
"277220","sIF3Bk8YFAM","1"
"277221","90EfFmeWats","1"
"277226","Bhx9XXrUX5A","1"
"277229","/lXp9tqNMmn4","1"
"277249","F3DuXixntFU","1"
"277266","YhZYOX_rqJk","1"
"277268","3_M3Z2I3Yr8","1"
"277282","Ix0E2_lNyZE","1"
"277338","8Cb-PYRno3U","1"
"277348","UQej5fD5M1w","1"
"277362","RETCx751gdY","1"
"277379","QEUjGeXIhmA","1"
"277388","https://www.youtube.com/watch?v=6GpjaBaR7LY&t=59s","1"
"277394","Kvgyua8atQw","1"
"277407","KE5vMeaM6j0","1"
"277428","KfkV5x9m6mE","1"
"277433","wFkdGh3mSss","1"
"277447","VCr8e_KRAYE","1"
"277450","Ik5R-u-YPuM","1"
"277452","TibnhD6a69A","1"
"277453","VPzOsNYIefc","1"
"277497","i1aAHfiITLw","1"
"277520","98DZWpwY5D4","1"
"277524","TcjtYwbRF5o","1"
"277530","MUjMMcig3Sc","1"
"277534","1-j_qJS1ZH4","1"
"277537","aJQmIzb8Xw0","1"
"277548","eJwXFQoznwo","1"
"277565","z9zArvqACMg","1"
"277572","RmJrP1_k1MI","1"
"277584","BXm6jAmFFns","1"
"277587","62rpbSIsFms","1"
"277603","QVyi4yv6Rks","1"
"277606","LQP-4vv6vT4","1"
"277609","2r5B9jFVZe4","1"
"277636","c-a20MEEaj8","1"
"277641","JH9SD3w6Yqw","1"
"277659","v=aJ0JwC0KE","1"
"277662","NCRmES2C2aE","1"
"277665","T3KM_RilyXk","1"
"277666","9USZX-2XqN8","1"
"277702","JLrOrm8733I","1"
"277712","Ias_QztaOUE","1"
"277744","TwoE-VFTWS8","1"
"277745","X1HKpOZLwmU","1"
"277749","/aiRfnrCjb6s","1"
"277753","L32agKlV2kU","1"
"277769","7OteEu790pY","1"
"277779","9WPdKwCvrKQ","1"
"277807","Dy7ghGjPHTc","1"
"277816","4guqbWklWn0","1"
"277823","/X7Z3PeDSJLg","1"
"277834","4O0ViN8KQsY","1"
"","iONxIpy2s5k","1"
"277841","tDFF6aLXpQ8","1"
"277879","VP2cy4XC2Zs","1"
"277905","1igVl1YJ7RY","1"
"277931","https://youtu.be/bmGnwhGlX8k","1"
"277940","4bwZfPZQaR4","1"
"277945","fLc2uKy59oE","1"
"277947","/7m8k1h0S_-4","1"
"277954","ktjX_fZeZ5Y","1"
"277992","gNFEodf5d94","1"
"","6_1HN9DVPT8","1"
"277994","XbL136tv3ic","1"
"277996","lJ1cyWBp084","1"
"278002","/7m8k1h0S_-4","1"
"278003","/7m8k1h0S_-4","1"
"278004","/7m8k1h0S_-4","1"
"278008","u7SKUQOvQgI","1"
"278014","-Qxj6WXiusw","1"
"278030","UJP7sPptMO4","1"
"278034","gXV-WMkxZoE","1"
"278050","MDd6hkhwbSk?si=JqOjhDqBhatJ7QB-","1"
"278051","kTiUyC0Rb9M","1"
"278074","BydT5x527WQ","1"
"278126","cl0bjrubpgk","1"
"278135","rbqp2nFrnqs","1"
"278141","oMI7Gkyg7cE","1"
"278149","dQoIKvnYceM","1"
"278157","mF6FH1mM1VI","1"
"278159","r_C-3X5W5OA","1"
"278175","https://www.youtube.com/watch?v=LbeB5wpE0t8","1"
"278180","AvV9tagFnCk","1"
"278186","OLG85rd6nOA","1"
"278205","RbQUCfURSwQ","1"
"278236","BKMPdnGHbQg","1"
"","MnDEtZy-cMU","1"
"278256","gvrixP75uHg","1"
"278310","vW-UHBukAbs","1"
"278317","H9LcMJc02xY","1"
"278337","EXVNl-_oHDM","1"
"278339","_g879Xq12e0","1"
"278344","ouwLoGMcCfM","1"
"278366","/k_J2MoDgPpA","1"
"278368","uuAvchViD8E","1"
"278380","k7UJoPIFchg","1"
"278386","k5nE2mwxzIg","1"
"278395","https://www.youtube.com/watch?v=DPcKzKBQGeo","1"
"278401","CdVptZjouMY","1"
"278405","pdFPbMNZnBY","1"
"278425","https://www.youtube.com/watch?v=zsTmnsW38FU","1"
"278429","yiDUfNn947o","1"
"278434","oPZf1njo8JY","1"
"278451","ZBC0Hx29gLA","1"
"278454","https://www.youtube.com/watch?v=-JJqfApUwbQ","1"
"278455","https://www.youtube.com/watch?v=1e6jvTvznso","1"
"278487","aExJpOuJL0Y","1"
"278500","odFSM1Ppv_o","1"
"278508","VxsUETP5c9k","1"
"278517","rUReDLtU70k","1"
"278521","iGZQY9Xv1yU","1"
"278538","watch?v=y4Kbe6VZfNs","1"
"278539","1Hgfiy4zNDw","1"
"278544","zqSyGVRBKEo","1"
"278546","BlchvjJoBRA","1"
"278548","dsF5669rh7g","1"
"278555","tOca3imYc7k","1"
"278569","_Neir35Mnjg","1"
"278584","K-qshRuih7M","1"
"278590","dsF5669rh7g","1"
"278596","yVHC-MsjwXk","1"
"278611","https://www.youtube.com/watch?v=PaS5ZWpKCcU","1"
"278629","dmodF4MIbds","1"
"278636","1xSg0zCK2SM","1"
"278641","m6TwvaGjJwY","1"
"278642","UajhOiBru2I","1"
"278645","BiFdONb_Tk0","1"
"278655","UAbUuDHAHqI","1"
"278661","um3tQ2dJIxQ","1"
"278692","B1yzsHQgHV8","1"
"278731","EMEMrWlBqhc?si=34Sh7rJZCRaJpI5V","1"
"278737","8sagUUnXi-k","1"
"278756","UgQ2ozrv-VE","1"
"278757","H2ws4D2N6cQ?si=4cQJg9tO-hX9SlvA","1"
"278764","UxCnpw52RPY","1"
"278767","r-lvxLZGxso","1"
"278779","zlwAzW6OoCU","1"
"278819","FcbFXvoae6Q","1"
"278841","v=u6EF-A380n0","1"
"278844","https://www.youtube.com/watch?v=AlqbG7R4m5w","1"
"278852","-NCzTo9ZiFo","1"
"278869","pv4TNIwU38U","1"
"278874","T_HlQRa46Fw","1"
"278888","IRdo_8N-lYw","1"
"278891","v=gUnJogsnnX8&list=PLErfl9qZOGMOU6ykGMhYXv7T75CWcaU51&index=3","1"
"278892","v=gUnJogsnnX8&list=PLErfl9qZOGMOU6ykGMhYXv7T75CWcaU51&index=3","1"
"278895","v=gUnJogsnnX8&list=PLErfl9qZOGMOU6ykGMhYXv7T75CWcaU51&index=3","1"
"278896","/oPI-DavZryA","1"
"278897","eo-o-Py0LkA","1"
"278898","v=gUnJogsnnX8&list=PLErfl9qZOGMOU6ykGMhYXv7T75CWcaU51&index=3","1"
"278899","v=gUnJogsnnX8&list=PLErfl9qZOGMOU6ykGMhYXv7T75CWcaU51&index=3","1"
"278900","v=gUnJogsnnX8&list=PLErfl9qZOGMOU6ykGMhYXv7T75CWcaU51&index=3","1"
"278904","v=gUnJogsnnX8&list=PLErfl9qZOGMOU6ykGMhYXv7T75CWcaU51&index=3","1"
"278905","/toaLcC7GOdI","1"
"278913","rfQ8p3EX13s","1"
"278916","mq-y_LUTfhA","1"
"278926","2JNGRMzFtn4","1"
"278938","https://www.youtube.com/watch?v=Jyy-SWJKArw","1"
"278945","tI253pAkS7E","1"
"278946","cNBYOkphrLc","1"
"278962","oLukSEAXvys","1"
"278979","yUsHZEBC5Hs","1"
"278996","H1kp67oCLqY","1"
"279041","Y5vKVLl0OoE","1"
"279050","DiBI6qNa3LA","1"
"279095","1F3bqSDSLWc","1"
"279108","vBnzfO_-8B8","1"
"279113","veQrPo7YxuM","1"
"279130","qWWPj9GbpJQ","1"
"279140","s1VBoyAcbbA","1"
"279146","https://www.youtube.com/watch?v=UqMVQHQTzaA","1"
"279149","_YX_YMg3KRE","1"
"279162","vsWFbtcXL9c","1"
"279179","https://www.youtube.com/watch?v=6SYcjYPEWpA","1"
"279186","PZIaJMKUJX0","1"
"279190","RFSAL1vdKPw","1"
"279213","aI8B-1vulIU","1"
"279217","tnO4wDx363M","1"
"279230","4mrckLYzsZg","1"
"279235","https://www.youtube.com/watch?v=OU1f2yeYhww","1"
"279243","jnndzbIKitY","1"
"279267","p9apYgEI18w","1"
"279276","6LMJPdZMglo","1"
"279278","QBhPqLGJoFA","1"
"279302","yMqwgmQnUsk","1"
"279303","NBAdQRMej38","1"
"279304","UrFvoiLaU5k","1"
"279318","d7QRughJqkU","1"
"279319","scNNUkfdiH8","1"
"279336","NJhY-dJMRhM","1"
"279354","ZgxCIaj0y_g","1"
"279364","CV069864","1"
"279382","TUsOSgGHD4o","1"
"279391","watch?v=jql8vIW-_D0","1"
"279395","dj0-vDlEVoU","1"
"279416","yjjmqFe53Ws","1"
"279424","CUdsTORLxCI?si=wK7_jgrG3M6gaX7c","1"
"279441","KSG3etmNF1U","1"
"279452","m7SJkKItMJc","1"
"279474","s1kbgc0YpgU","1"
"279491","/9g3zKX03Y40","1"
"279498","pxhW39jhFX8","1"
"","REnceMypmHQ","1"
"279528","XlFke4RAg5g","1"
"279562","pD3NFdaUiJI","1"
"279571","r_C-3X5W5OA","1"
"279578","xc5GjLsNzNc","1"
"279595","EUOPVZ8y1NI","1"
"279604","A72bqGRGRWA","1"
"279608","3ej3AUMg-0s","1"
"279610","K1c37VGmZ7Y","1"
"279616","FHF5wjTRG3w","1"
"279647","vFdajoOV0d4","1"
"279656","APBWjVBCk-4","1"
"279666","QD6jFw5mFBA","1"
"279675","XjJzg4uvIDo","1"
"","V4KfeBuHeUY","1"
"279682","pYkWWl52ujk","1"
"279701","aroUq3Sq-lA","1"
"279703","NugQmK_kKxs","1"
"279722","ELAjRCUNK_U","1"
"279753","U9xTicSNpZU","1"
"279760","fJpvTPOl46M","1"
"279771","aFcdMNAg9XM","1"
"279774","/2wp4yAmEDNc","1"
"279790","QzmByomc7ik","1"
"279832","_AR5yiVtJmg","1"
"279850","tOca3imYc7k","1"
"279864","w-Zk77goQEg","1"
"279868","dze6v4k6gbk","1"
"279873","uiiro7Oe-e0","1"
"279879","uYZ9xmnPx_Y","1"
"279907","FxfW2HbdxRA","1"
"279908","tYXCAn_45dA","1"
"279913","CMpNwtXdMCU","1"
"279941","8UABXf9dEIU","1"
"279948","OinkHZ03nFM","1"
"279992","rBEZ3YvAp9E","1"
"279998","LtNeqM-QaG4","1"
"280000","xJF-1_-q6jk","1"
"280010","rsH_3o0U-bI","1"
"280018","8MvqCbsEZIg","1"
"280025","mv6MYfiuX-M","1"
"280028","29KcPbBmqXw","1"
"280081","CRMUS34ooW4","1"
"280085","Hitk7hRmktc","1"
"280086","zsmjL1sPD-k","1"
"280091","xvAGjagTDbs","1"
"280097","mte8EF5HIls","1"
"280103","yknS0Lx4V_M","1"
"280114","Yw1KeeoKlrg","1"
"280138","hUeqMD6A6NU","1"
"280159","https://youtu.be/viLOpYLNbUQ","1"
"280174","watch?v=izMu4OD3M-A","1"
"280181","VBxBFCT5uQQ","1"
"280197","KJqw2MF2MWI","1"
"280205","_v8fKfkdvQU","1"
"280214","","1"
"280215","","1"
"280216","","1"
"280217","","1"
"280218","","1"
"280219","","1"
"280220","","1"
"280221","","1"
"280222","","1"
"280223","","1"
"280224","","1"
"280225","","1"
"280226","","1"
"280227","","1"
"280228","","1"
"280229","","1"
"280230","","1"
"280231","","1"
"280232","","1"
"280233","","1"
"280234","","1"
"280235","","1"
"280236","","1"
"280237","","1"
"280238","","1"
"280239","","1"
"280240","","1"
"280241","","1"
"280242","","1"
"280243","","1"
"280244","","1"
"280245","","1"
"280246","","1"
"280247","","1"
"280248","","1"
"280249","","1"
"280250","","1"
"280251","","1"
"280252","","1"
"280253","","1"
"280254","","1"
"280255","","1"
"280256","","1"
"280257","","1"
"280258","","1"
"280259","","1"
"280260","","1"
"280261","","1"
"280262","","1"
"280263","","1"
"280264","","1"
"280265","","1"
"280266","","1"
"280267","","1"
"280268","","1"
"280269","","1"
"280270","","1"
"280271","","1"
"280272","","1"
"280273","","1"
"280274","","1"
"280275","","1"
"280276","","1"
"280277","","1"
"280278","","1"
"280279","","1"
"280280","","1"
"280281","","1"
"280282","","1"
"280283","","1"
"280284","","1"
"280285","","1"
"280286","","1"
"280287","","1"
"280288","","1"
"280289","","1"
"280290","","1"
"280291","","1"
"280292","","1"
"280293","","1"
"280294","","1"
"280295","","1"
"280296","","1"
"280297","","1"
"280298","","1"
"280299","","1"
"280300","","1"
"280301","","1"
"280302","","1"
"280303","","1"
"280304","","1"
"280305","","1"
"280306","","1"
"280307","","1"
"280308","","1"
"280310","","1"
"280311","","1"
"280312","","1"
"280313","","1"
"280314","","1"
"280315","","1"
"280316","","1"
"280317","","1"
"280318","","1"
"280319","","1"
"280320","","1"
"280321","","1"
"280322","","1"
"280323","","1"
"280324","","1"
"280326","","1"
"280327","","1"
"280328","","1"
"280329","","1"
"280330","","1"
"280331","","1"
"280332","","1"
"280333","","1"
"280334","","1"
"280335","","1"
"280336","","1"
"280337","","1"
"280338","","1"
"280339","","1"
"280340","","1"
"280341","","1"
"280342","","1"
"280343","","1"
"280344","","1"
"280345","","1"
"280346","","1"
"280347","","1"
"280348","","1"
"280349","","1"
"280350","","1"
"280351","","1"
"280352","","1"
"280353","","1"
"280354","","1"
"280355","","1"
"280356","","1"
"280357","","1"
"280358","","1"
"280359","","1"
"280360","","1"
"280361","","1"
"280362","","1"
"280363","","1"
"280364","","1"
"280365","","1"
"280366","","1"
"280367","","1"
"280368","","1"
"280369","","1"
"280370","","1"
"280371","","1"
"280372","","1"
"280373","","1"
"280374","","1"
"280375","","1"
"280376","","1"
"280377","","1"
"280378","","1"
"280379","","1"
"280380","","1"
"280381","","1"
"280382","","1"
"280383","","1"
"280384","","1"
"280385","","1"
"280386","","1"
"280387","","1"
"280388","","1"
"280389","","1"
"280390","","1"
"280391","","1"
"280392","","1"
"280393","","1"
"280394","","1"
"280395","","1"
"280396","","1"
"280397","","1"
"280398","","1"
"280399","","1"
"280400","","1"
"280401","","1"
"280403","","1"
"280404","","1"
"280405","","1"
"280406","","1"
"280407","","1"
"280408","","1"
"280409","","1"
"280410","","1"
"280411","","1"
"280414","","1"
"280415","","1"
"280416","","1"
"280417","","1"
"280418","","1"
"280419","","1"
"280420","","1"
"280421","","1"
"280422","","1"
"280423","","1"
"280424","","1"
"280425","","1"
"280426","","1"
"280427","","1"
"280428","","1"
"280429","","1"
"280430","","1"
"280431","","1"
"280432","","1"
"280433","","1"
"280434","","1"
"280435","","1"
"280436","","1"
"280437","","1"
"280438","","1"
"280439","","1"
"280440","","1"
"280441","","1"
"280442","","1"
"280443","","1"
"280444","","1"
"280445","","1"
"280446","","1"
"280447","","1"
"280448","","1"
"280449","","1"
"280450","","1"
"280451","","1"
"280453","","1"
"280454","","1"
"280455","","1"
"280456","","1"
"280457","","1"
"280458","","1"
"280459","","1"
"280460","","1"
"280461","","1"
"280462","","1"
"280463","","1"
"280464","","1"
"280465","","1"
"280466","","1"
"280467","","1"
"280468","","1"
"280469","","1"
"280470","","1"
"280471","","1"
"280472","","1"
"280473","","1"
"280474","","1"
"280475","","1"
"280476","","1"
"280477","","1"
"280478","","1"
"280479","","1"
"280480","","1"
"280481","","1"
"280482","","1"
"280483","","1"
"280484","","1"
"280485","","1"
"280486","","1"
"280487","","1"
"280488","","1"
"280489","","1"
"280490","","1"
"280491","","1"
"280492","","1"
"280493","","1"
"280494","","1"
"280495","","1"
"280496","","1"
"280497","","1"
"280498","","1"
"280499","","1"
"280500","","1"
"280501","","1"
"280502","","1"
"280503","","1"
"280504","","1"
"280505","","1"
"280506","","1"
"280507","","1"
"280508","","1"
"280509","","1"
"280510","","1"
"280511","","1"
"280512","","1"
"280513","","1"
"280514","","1"
"280515","","1"
"280516","","1"
"280517","","1"
"280518","","1"
"280519","","1"
"280520","","1"
"280521","","1"
"280522","","1"
"280523","","1"
"280524","","1"
"280525","","1"
"280526","","1"
"280527","","1"
"280528","","1"
"280529","","1"
"280530","","1"
"280531","","1"
"280532","","1"
"280533","","1"
"280535","","1"
"280536","","1"
"280537","","1"
"280538","","1"
"280539","","1"
"280540","","1"
"280541","","1"
"280543","","1"
"280544","","1"
"280545","","1"
"280546","","1"
"280547","","1"
"280548","","1"
"280549","","1"
"280550","","1"
"280551","","1"
"280552","","1"
"280553","","1"
"280554","","1"
"280555","","1"
"280556","","1"
"280557","","1"
"280558","","1"
"280559","","1"
"280560","","1"
"280561","","1"
"280562","","1"
"280563","","1"
"280564","","1"
"280565","","1"
"280566","","1"
"280567","","1"
"280568","","1"
"280569","","1"
"280570","","1"
"280571","","1"
"280572","","1"
"280573","","1"
"280574","","1"
"280575","","1"
"280576","","1"
"280577","","1"
"280578","","1"
"280579","","1"
"280580","","1"
"280581","","1"
"280582","","1"
"280583","","1"
"280584","","1"
"280585","","1"
"280586","","1"
"280587","","1"
"280588","","1"
"280589","","1"
"280590","","1"
"280591","","1"
"280592","","1"
"280593","","1"
"280594","","1"
"280595","","1"
"280597","","1"
"280598","","1"
"280599","","1"
"280600","","1"
"280601","","1"
"280602","","1"
"280603","","1"
"280604","","1"
"280605","","1"
"280606","","1"
"280607","","1"
"280608","","1"
"280609","","1"
"280610","","1"
"280612","","1"
"280613","","1"
"280614","","1"
"280615","","1"
"280616","","1"
"280617","","1"
"280618","","1"
"280619","","1"
"280621","","1"
"280622","","1"
"280623","","1"
"280624","","1"
"280625","","1"
"280626","","1"
"280627","","1"
"280628","","1"
"280629","","1"
"280630","","1"
"280631","","1"
"280632","","1"
"280633","","1"
"280634","","1"
"280635","","1"
"280636","","1"
"280637","","1"
"280638","","1"
"280639","","1"
"280640","","1"
"280641","","1"
"280642","","1"
"280643","","1"
"280644","","1"
"280645","","1"
"280646","","1"
"280647","","1"
"280648","","1"
"280649","","1"
"280650","","1"
"280651","","1"
"280653","","1"
"280654","","1"
"280655","","1"
"280656","","1"
"280657","","1"
"280658","","1"
"280659","","1"
"280660","","1"
"280661","","1"
"280662","","1"
"280663","","1"
"280664","","1"
"280665","","1"
"280666","","1"
"280667","","1"
"280668","","1"
"280669","","1"
"280670","","1"
"280671","","1"
"280672","","1"
"280673","","1"
"280674","","1"
"280675","","1"
"280676","","1"
"280677","","1"
"280678","","1"
"280679","","1"
"280680","","1"
"280681","","1"
"280682","","1"
"280683","","1"
"280684","","1"
"280685","","1"
"280686","","1"
"280687","","1"
"280688","","1"
"280689","","1"
"280690","","1"
"280692","","1"
"280693","","1"
"280694","","1"
"280695","","1"
"280696","","1"
"280697","","1"
"280698","","1"
"280699","","1"
"280701","","1"
"280702","","1"
"280703","","1"
"280704","","1"
"280705","","1"
"280706","","1"
"280707","","1"
"280708","","1"
"280709","","1"
"280710","","1"
"280711","","1"
"280712","","1"
"280713","","1"
"280714","","1"
"280715","","1"
"280716","","1"
"280717","","1"
"280718","","1"
"280719","","1"
"280720","","1"
"280721","","1"
"280722","","1"
"280723","","1"
"280724","","1"
"280725","","1"
"280726","","1"
"280727","","1"
"280728","","1"
"280729","","1"
"280730","","1"
"280731","","1"
"280732","","1"
"280733","","1"
"280734","","1"
"280735","","1"
"280736","","1"
"280738","","1"
"280739","","1"
"280741","","1"
"280742","","1"
"280743","","1"
"280744","","1"
"280745","","1"
"280746","","1"
"280747","","1"
"280748","","1"
"280749","","1"
"280750","","1"
"280751","","1"
"280752","","1"
"280753","","1"
"280754","","1"
"280755","","1"
"280756","","1"
"280757","","1"
"280758","","1"
"280760","","1"
"280761","","1"
"280762","","1"
"280763","","1"
"280764","","1"
"280765","","1"
"280767","","1"
"280768","","1"
"280769","","1"
"280770","","1"
"280771","","1"
"280772","","1"
"280773","","1"
"280775","","1"
"280776","","1"
"280777","","1"
"280778","","1"
"280779","","1"
"280780","","1"
"280781","","1"
"280782","","1"
"280783","","1"
"280784","","1"
"280785","","1"
"280787","","1"
"280788","","1"
"280789","","1"
"280790","","1"
"280793","","1"
"280794","","1"
"280796","","1"
"280797","","1"
"280798","","1"
"280799","","1"
"280800","","1"
"280801","","1"
"280802","","1"
"280803","","1"
"280804","","1"
"280805","","1"
"280806","","1"
"280807","","1"
"280808","","1"
"280809","","1"
"280810","","1"
"280811","","1"
"280812","","1"
"280813","","1"
"280814","","1"
"280815","","1"
"280816","","1"
"280817","","1"
"280818","","1"
"280819","","1"
"280820","","1"
"280821","","1"
"280822","","1"
"280824","","1"
"280825","","1"
"280826","","1"
"280827","","1"
"280828","","1"
"280829","","1"
"280830","","1"
"280831","","1"
"280832","","1"
"280833","","1"
"280834","","1"
"280835","","1"
"280836","","1"
"280838","","1"
"280839","","1"
"280840","","1"
"280841","","1"
"280842","","1"
"280843","","1"
"280844","","1"
"280845","","1"
"280846","","1"
"280847","","1"
"280848","","1"
"280849","","1"
"280850","","1"
"280851","","1"
"280852","","1"
"280853","","1"
"280854","","1"
"280855","","1"
"280856","","1"
"280857","","1"
"280858","","1"
"280859","","1"
"280860","","1"
"280861","","1"
"280862","","1"
"280863","","1"
"280864","","1"
"280865","","1"
"280866","","1"
"280867","","1"
"280869","","1"
"280870","","1"
"280871","","1"
"280873","","1"
"280874","","1"
"280875","","1"
"280876","","1"
"280877","","1"
"280878","","1"
"280880","","1"
"280881","","1"
"280882","","1"
"280883","","1"
"280884","","1"
"280885","","1"
"280886","","1"
"280887","","1"
"280888","","1"
"280889","","1"
"280890","","1"
"280891","","1"
"280892","","1"
"280893","","1"
"280894","","1"
"280895","","1"
"280896","","1"
"280897","","1"
"280898","","1"
"280900","","1"
"280901","","1"
"280903","","1"
"280904","","1"
"280905","","1"
"280907","","1"
"280908","","1"
"280909","","1"
"280910","","1"
"280911","","1"
"280912","","1"
"280913","","1"
"280914","","1"
"280915","","1"
"280916","","1"
"280917","","1"
"280918","","1"
"280920","","1"
"280921","","1"
"280922","","1"
"280923","","1"
"280924","","1"
"280926","","1"
"280927","","1"
"280929","","1"
"280930","","1"
"280931","","1"
"280932","","1"
"280934","","1"
"280935","","1"
"280937","","1"
"280939","","1"
"280940","","1"
"280942","","1"
"280943","","1"
"280946","","1"
"280947","","1"
"280949","","1"
"280953","","1"
"280954","","1"
"280956","","1"
"280957","","1"
"280960","","1"
"280961","","1"
"280963","","1"
"280967","","1"
"280968","","1"
"280969","","1"
"280970","","1"
"280971","","1"
"280974","","1"
"280975","","1"
"280976","","1"
"280978","","1"
"280981","","1"
"280983","","1"
"280984","","1"
"280986","","1"
"280987","","1"
"280994","N9_EJU4iuCg","1"
"280997","5dndtLuuX70","1"
"281017","watch?v=-vPsGrTDjb4","1"
"281073","w9SrtZ1B2QU","1"
"281078","ZS-JKFI01Gs","1"
"281082","Svx1BfLyu3o","1"
"281088","18wXRogkCjY","1"
"281093","Ojv8xdlJd5E","1"
"281098","cGramyd8Zp4","1"
"281099","https://www.youtube.com/watch?v=BtZ5BPQlWQc","1"
"281104","TUsOSgGHD4o","1"
"281108","tHIQw5VQxdU","1"
"281110","90OB091G5HI","1"
"281113","qlquUaFO_2Y","1"
"281116","a6Axt83mLQU","1"
"281117","pNGv30pTILg","1"
"281118","diN5UujTQEc","1"
"281119","ndgUWzMS0cU","1"
"281121","iGUhNPNIElM","1"
"281124","I4hk4wgmuEI","1"
"281138","mIep-z6gMgI","1"
"281140","0GziAdlaGFA","1"
"281150","l5lySUFb6bE","1"
"281191","gHlY-eQpWWc","1"
"","nUzxr-qqWew","1"
"281219","EMW-l9TDKaM","1"
"281222","nUzxr-qqWew","1"
"281226","nUzxr-qqWew","1"
"281227","gIGtZneqHqQ","1"
"281228","nUzxr-qqWew","1"
"281230","nUzxr-qqWew","1"
"281231","nUzxr-qqWew","1"
"281232","nUzxr-qqWew","1"
"281256","M94DW7hW43A","1"
"281280","https://www.youtube.com/watch?v=As_rX6r4oEU","1"
"281306","GnPhOjmze18","1"
"281323","gJq3nSNI26A","1"
"281334","M1juVT7Zf2E","1"
"281336","https://www.youtube.com/watch?v=no1B51jDrsU","1"
"281355","OvwVMStxteM?si=J7SmFRWiLdAPUpyk","1"
"281369","nk_vwFaDycU","1"
"281390","e7Sj_WTHeL0","1"
"281425","ImwEgwq2qqs","1"
"281438","GAtQPaiwMH4","1"
"281455","VA-rhxyPZ28","1"
"281501","https://www.youtube.com/watch?v=WB4JjN4dff4","1"
"281507","ptae29UROzs","1"
"281563","bYU4uJ4Dm2I","1"
"281578","SDfKc5Lq-oM","1"
"281584","https://www.youtube.com/watch?v=O3SuTIzt04Q","1"
"281594","ipjxaXv38Xw","1"
"281662","w6KUxljimug","1"
"281683","c7zsRdAsfAk","1"
"281690","oiXiDbxRevA","1"
"281699","RQPbd4EPcOA","1"
"281717","tOca3imYc7k","1"
"281786","4VePYJWUshw","1"
"281811","2bvh8c57QR0","1"
"281839","XsCUtBRFu0U","1"
"281841","nWitqcijqZ4","1"
"281854","85UhKxLL26I","1"
"281872","ih7C6J16WPM","1"
"281878","31eVrbNou18","1"
"281885","https://www.youtube.com/watch?v=AeDlAqwoBNE","1"
"281899","wVnHBu8IGKI","1"
"281900","https://www.youtube.com/watch?v=1vbmuNkaJCI","1"
"281902","https://www.youtube.com/watch?v=SLR20AFq9fU","1"
"281905","https://www.youtube.com/watch?v=5iaa0Xgzepw","1"
"281930","GyflS_NJFNw","1"
"281937","YBtPEf9sbOk","1"
"282001","6ypy4Z47ktI","1"
"282013","qfGbGOh9rog","1"
"282015","DIsqO7xDPdY","1"
"282030","Iq99MQhIEVo","1"
"282036","kJVt52QBrDY","1"
"282093","n9OHkIk_Avo","1"
"282100","Hyll0YqUHGo","1"
"282106","X-Q5UXOdaJw","1"
"282128","https://www.youtube.com/watch?v=g0sMtNK-O_g","1"
"282132","M6ev121vpyI","1"
"282133","https://www.youtube.com/watch?v=rj568wX8M_w","1"
"282135","im9fp-axFqU","1"
"282147","bbMZQfp7thY","1"
"282165","V2kC28CM8hg","1"
"282171","uZWFSxN1tZs","1"
"282172","IV4KXZBHE60","1"
"282179","_SLbkXMrY0c","1"
"282189","WUjri6eQkSc","1"
"282201","LDHVvu8dNMo","1"
"282203","mt1WJT-8zZU","1"
"282234","o5cuP3Eaa4M","1"
